DateTime,Junction,Vehicles,ID,hour,day_of_week,day_of_month,month,year,week_of_year,quarter,is_weekend,is_rush_hour,is_night,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,lag_1h,lag_2h,lag_24h,lag_168h,rolling_mean_3h,rolling_mean_24h,rolling_std_24h,rolling_mean_7d
2015-11-04 21:00:00,1,24.0,20151104211,21,2,4,11,2015,45,4,0,0,False,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,26.0,25.0,24.0,,25.0,20.541666666666668,6.171316304285195,
2015-11-04 22:00:00,1,26.0,20151104221,22,2,4,11,2015,45,4,0,0,True,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,24.0,26.0,25.0,,25.333333333333332,20.583333333333332,6.2060045724784345,
2015-11-04 23:00:00,1,24.0,20151104231,23,2,4,11,2015,45,4,0,0,True,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,26.0,24.0,20.0,,24.666666666666668,20.75,6.243257232371999,
2015-11-05 00:00:00,1,19.0,20151105001,0,3,5,11,2015,45,4,0,0,True,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,24.0,26.0,18.0,,23.0,20.791666666666668,6.227422990406973,
2015-11-05 01:00:00,1,20.0,20151105011,1,3,5,11,2015,45,4,0,0,True,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,19.0,24.0,18.0,,21.0,20.875,6.201770434459759,
2015-11-05 02:00:00,1,18.0,20151105021,2,3,5,11,2015,45,4,0,0,True,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,20.0,19.0,13.0,,19.0,21.083333333333332,6.006638839228441,
2015-11-05 03:00:00,1,13.0,20151105031,3,3,5,11,2015,45,4,0,0,True,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,18.0,20.0,13.0,,17.0,21.083333333333332,6.006638839228441,
2015-11-05 04:00:00,1,13.0,20151105041,4,3,5,11,2015,45,4,0,0,True,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,13.0,18.0,10.0,,14.666666666666666,21.208333333333332,5.793393288660931,
2015-11-05 05:00:00,1,9.0,20151105051,5,3,5,11,2015,45,4,0,0,True,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,13.0,13.0,12.0,,11.666666666666666,21.083333333333332,6.028314831704212,
2015-11-05 06:00:00,1,12.0,20151105061,6,3,5,11,2015,45,4,0,0,False,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,9.0,13.0,13.0,,11.333333333333334,21.041666666666668,6.089757378380217,
2015-11-05 07:00:00,1,12.0,20151105071,7,3,5,11,2015,45,4,0,1,False,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.0,9.0,11.0,,11.0,21.083333333333332,6.021098171297813,
2015-11-05 08:00:00,1,15.0,20151105081,8,3,5,11,2015,45,4,0,1,False,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,12.0,12.0,13.0,,13.0,21.166666666666668,5.9173045175673735,
